x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13
99.86203,-1.43252,-96.49164,-1.19972,199.83579,-90.50795,Slängpolskorgris,0.58544,-0.88940,11.30924,3.94659,True,451.06434
99.20620,0.03770,-102.72632,-1.23797,199.17493,-90.49918,Slängpolskorgris,1.17990,-1.66048,10.37460,-1.91418,True,444.66785
100.93055,0.27709,-103.29738,-1.23830,200.90003,-92.13078,Polkagris,-0.05464,-1.88955,10.59619,-1.27246,True,453.00407
100.30016,0.46906,-101.99008,-1.22684,200.27118,-90.48507,Polkagris,0.45130,-0.90851,8.41711,-2.34212,True,450.50578
99.92893,-0.18782,-103.07618,-1.19406,199.90340,-91.60833,Slängpolskorgris,-0.34691,0.24482,10.43624,0.27356,True,448.10654
98.57142,-2.61336,-100.76981,-1.23229,198.54128,-90.99588,Hambogris,-1.53120,-0.78367,11.11602,-4.70561,True,442.47220
99.84804,0.52293,-98.69570,-1.19923,199.82086,-90.22871,Slängpolskorgris,0.84751,1.12585,10.78616,0.11325,True,449.89233
100.06993,-0.66611,-98.29264,-1.23567,200.03909,-92.01045,Polkagris,1.80800,2.16202,11.95896,-0.45865,True,451.20334
98.68612,0.58642,-100.83394,-1.23488,198.65617,-89.04996,Hambogris,0.32453,-0.09693,11.03614,-1.97314,True,443.01362
100.55652,-0.62464,-99.15909,-1.23529,200.52655,-92.53217,Polkagris,-1.24614,0.86021,10.78048,-4.54517,True,453.20304
100.11261,-0.55154,-97.50378,-1.23733,200.08139,-88.50402,Polkagris,1.36441,2.19967,13.01068,0.21300,True,451.81116
101.70282,-0.98347,-104.23057,-1.23267,201.67340,-93.05625,Schottisgris,-0.01728,0.40590,10.12064,-0.70094,True,456.39882
100.50341,-0.87703,-102.16855,-1.23911,200.47248,-90.27393,Polkagris,-0.44653,1.44405,11.55794,-4.52716,True,451.43278
100.44528,-0.24153,-104.11564,-1.23051,200.41558,-93.09372,Polkagris,-0.12652,0.81656,9.76588,-1.90283,True,450.16859
98.67409,0.06739,-96.05942,-1.25381,198.64116,-89.06279,Hambogris,0.08373,0.06691,14.23821,-0.52867,True,445.34073
101.68825,-1.10484,-95.98531,-1.22762,201.65898,-93.42920,Schottisgris,-1.10312,-2.43440,9.37429,-3.13341,True,460.44860
98.01529,-1.26761,-98.05666,-1.20232,197.98804,-87.93568,Hambogris,-0.83753,-0.61991,11.67995,1.00456,True,441.04813
100.58582,-0.10258,-99.09005,-1.23179,200.55554,-91.55162,Polkagris,0.63699,-1.10377,12.05442,-0.32955,True,453.38409
100.41133,-0.72995,-100.31869,-1.23376,200.38175,-89.10798,Polkagris,0.11968,0.94983,7.89455,-3.37201,True,451.89732
99.81685,-0.61263,-101.14258,-1.23553,199.78571,-90.21630,Slängpolskorgris,-0.26584,-1.37848,10.06596,-1.98329,True,448.51298
99.82602,0.22189,-99.55928,-1.25996,199.79272,-93.49493,Slängpolskorgris,-0.40869,-1.20170,12.54475,-1.08703,True,449.35044
102.12343,0.57104,-101.10502,-1.21417,202.09567,-93.08261,Polskorgris,0.71260,-1.04075,12.92462,0.23362,True,460.06465
100.51777,1.02800,-99.30615,-1.19236,200.49154,-87.20323,Polkagris,0.95744,0.22195,11.88878,-0.58900,True,452.93577
100.05108,-0.41182,-100.41277,-1.23217,200.02149,-91.32771,Polkagris,0.87378,0.20786,12.34589,-2.44759,True,450.04899
100.00332,0.81137,-99.09035,-1.21857,199.97510,-91.32137,Polkagris,0.68270,-0.10834,11.43516,2.28875,True,450.47144
100.12335,-0.42129,-100.68758,-1.23002,200.09358,-92.52310,Polkagris,1.48003,-1.43074,11.25863,-2.19652,True,450.27296
101.01499,0.45030,-100.82540,-1.18446,200.98955,-91.10053,Schottisgris,-0.67511,-0.80720,12.49055,3.03293,True,454.66226
100.25247,0.06218,-102.06266,-1.25809,200.21962,-91.52005,Polkagris,-1.00210,-2.56314,13.75008,-0.80942,True,450.23101
99.91170,-0.77668,-98.08154,-1.24460,199.87957,-92.21757,Slängpolskorgris,1.96386,-0.18136,9.61857,-2.73822,True,450.51774
99.89567,0.71514,-98.40312,-1.22896,199.86646,-88.58010,Slängpolskorgris,-1.32968,0.13489,11.65263,-1.83091,True,450.27677
99.58985,-0.74180,-93.55137,-1.23571,199.55949,-87.96284,Slängpolskorgris,-0.13271,0.23197,9.62750,-4.76020,True,451.17357
100.86020,-1.31536,-104.32988,-1.23644,200.82958,-92.11141,Polkagris,0.33297,1.36097,11.86651,0.19590,True,452.13604
102.14001,1.17091,-102.19333,-1.23934,202.10901,-93.36037,Polskorgris,-1.20723,0.34109,9.24041,-1.79179,True,459.60337
99.87409,-0.64218,-99.61627,-1.25301,199.84170,-90.09677,Slängpolskorgris,-0.71788,-3.25075,12.92643,-0.82476,True,449.56233
100.45417,-0.20321,-97.62008,-1.18651,200.42962,-92.09503,Polkagris,-0.69977,-0.07649,11.12447,2.73163,True,453.46079
100.10545,-0.88259,-96.36467,-1.23915,200.07414,-90.14194,Polkagris,1.58325,-1.42184,10.89126,-2.84680,True,452.34493
99.07600,-0.43310,-99.85821,-1.22056,199.04792,-87.78615,Slängpolskorgris,-0.29112,-1.73426,10.80331,-1.85652,True,445.45091
101.87881,0.71625,-101.93444,-1.22859,201.84900,-92.70128,Schottisgris,-1.09146,0.22586,9.57892,-0.68233,True,458.42685
103.20908,1.37073,-103.02029,-1.21236,203.18049,-93.20726,Polskorgris,0.74261,0.54734,10.07479,3.04779,True,464.53526
99.78722,-0.62467,-94.71860,-1.21407,199.75789,-91.47387,Slängpolskorgris,0.91568,0.38527,8.67224,1.64315,True,451.57680
101.29851,0.24462,-97.46742,-1.23279,201.26794,-94.55379,Schottisgris,2.03717,1.19272,10.08829,2.67325,True,457.75885
101.17620,0.59422,-94.25755,-1.23194,201.14630,-91.30938,Schottisgris,0.70617,-2.33203,10.20838,-3.23926,True,458.75225
99.20518,-0.80939,-98.62238,-1.23334,199.17551,-89.61378,Slängpolskorgris,0.97863,-0.52816,10.66558,-0.73628,True,446.71471
100.54327,1.37172,-102.39642,-1.22738,200.51373,-94.91838,Polkagris,-1.46548,2.01004,10.00126,-2.62682,True,451.51813
100.87401,0.63650,-94.03403,-1.23993,200.84290,-89.46005,Polkagris,-0.91849,-1.23338,10.30092,-0.77619,True,457.35304
97.50822,0.34951,-95.81567,-1.21878,197.47925,-91.16805,Hambogris,0.15599,0.57413,10.61309,1.75809,True,439.63324
101.15974,0.97694,-95.79371,-1.23919,201.12888,-94.52457,Schottisgris,0.66859,1.58436,13.04979,-1.48673,True,457.90186
99.18519,-1.00584,-97.41639,-1.19437,199.15950,-88.92946,Slängpolskorgris,0.82095,0.52229,13.34089,3.40464,True,447.21776
100.41988,-0.77781,-106.13703,-1.21135,200.39272,-91.08843,Polkagris,0.13126,0.18844,11.68608,4.91180,True,449.03090
100.11046,0.52987,-100.44605,-1.18601,200.08519,-92.27545,Polkagris,0.30907,1.08033,9.94965,0.50016,True,450.32926
100.40983,-0.07913,-101.72407,-1.21530,200.38139,-93.48507,Polkagris,-0.21256,0.05793,10.53014,-0.50192,True,451.18714
99.87685,0.77712,-94.47781,-1.23071,199.84689,-91.07361,Slängpolskorgris,0.66716,-0.00383,12.51266,-3.50418,True,452.14532
102.60527,0.02335,-106.17246,-1.22881,202.57522,-95.92542,Polskorgris,0.84837,1.99015,14.51259,0.47871,True,459.94011
100.02429,0.35282,-98.21552,-1.18776,199.99938,-93.59128,Polkagris,0.15293,-0.14434,10.57938,3.52415,True,451.01368
99.85983,-0.19711,-100.81494,-1.18305,199.83565,-91.86131,Slängpolskorgris,0.94611,-0.81719,8.60352,1.45434,True,448.89169
99.72471,-0.03154,-100.12245,-1.24187,199.69344,-91.09777,Slängpolskorgris,1.03903,0.30589,12.36909,-1.93930,True,448.56231
99.11241,-0.50150,-99.01688,-1.21628,199.08399,-93.25465,Slängpolskorgris,0.21756,-0.92632,10.87723,0.87648,True,446.05361
99.48739,-0.13271,-95.84576,-1.24407,199.45589,-89.25209,Slängpolskorgris,-2.19837,-0.54009,11.92838,0.17204,True,449.51409
100.05678,0.10069,-101.16354,-1.22534,200.02790,-91.02353,Polkagris,-0.01247,0.88935,9.97864,-1.70075,True,449.70212
99.87929,0.06214,-95.70999,-1.24791,199.84745,-92.57696,Slängpolskorgris,0.14950,0.23966,5.92397,2.25721,True,451.54146
99.67258,-0.33033,-101.97087,-1.20881,199.64429,-91.64620,Slängpolskorgris,0.54405,-0.77823,8.65136,-0.49539,True,447.37746
98.99059,-0.48410,-98.15398,-1.22808,198.95985,-89.54833,Hambogris,1.06541,-1.05225,12.38544,3.82026,True,445.87598
100.68215,0.67023,-102.54680,-1.18626,200.65715,-90.76847,Polkagris,1.95485,-0.70439,8.61039,0.72561,True,452.13736
100.36406,0.17305,-95.80828,-1.19824,200.33642,-92.48079,Polkagris,0.94683,0.75516,10.15446,3.01883,True,453.91618
99.58156,0.40235,-102.38204,-1.22092,199.55139,-87.77105,Slängpolskorgris,-0.72571,0.27884,13.04447,2.56388,True,446.71679
98.98272,0.10366,-95.15798,-1.23059,198.95182,-90.03585,Hambogris,1.05824,-0.79249,12.31039,1.30672,True,447.33463
98.58242,0.90890,-98.94001,-1.23017,198.55269,-91.61451,Hambogris,0.21599,0.56253,9.28825,-3.33277,True,443.44208
99.71078,-0.75237,-99.54462,-1.24077,199.67957,-93.34130,Slängpolskorgris,-1.69814,1.76491,10.88945,-0.88202,True,448.78158
97.98987,-1.20436,-94.05274,-1.23305,197.95970,-86.40148,Hambogris,0.14998,-1.00137,10.07343,-1.59828,True,442.92297
100.54718,0.67753,-99.45477,-1.21527,200.51824,-91.72302,Polkagris,-0.39792,0.33581,9.10456,3.53072,True,453.00853
100.58915,0.08644,-100.76824,-1.18178,200.56466,-93.04021,Polkagris,-0.13715,-1.01419,8.92288,1.51364,True,452.56162
99.70019,1.27733,-101.80246,-1.19173,199.67357,-90.84333,Slängpolskorgris,-1.12431,0.81488,10.00575,1.67589,True,447.59971
98.01297,0.16586,-100.43281,-1.24040,197.98140,-90.20575,Hambogris,1.38906,0.34428,11.17917,-2.98453,True,439.84844
98.15640,0.37091,-97.90651,-1.19821,198.13064,-90.47828,Hambogris,-0.95519,-0.18309,10.62088,1.49333,True,441.82873
99.70485,0.32991,-95.02948,-1.22700,199.67485,-91.69617,Slängpolskorgris,0.31653,2.15019,10.05483,-2.46705,True,451.00949
100.75368,-0.20015,-93.71344,-1.20968,200.72615,-93.82385,Polkagris,-0.72209,0.05621,11.04395,0.13596,True,456.91170
100.30590,-2.04253,-98.92999,-1.19772,200.27950,-90.29001,Polkagris,0.25499,1.73623,13.42118,-0.09185,True,452.06449
100.06648,0.41575,-99.27652,-1.22623,200.03695,-90.94411,Polkagris,0.87342,-2.27588,10.60640,-2.50881,True,450.69414
101.15097,-0.08252,-95.40618,-1.23632,201.12077,-92.61248,Schottisgris,-0.46316,-1.05766,11.51515,-2.67113,True,458.05177
99.71837,-0.48763,-102.94331,-1.23011,199.68791,-89.70858,Slängpolskorgris,0.70759,2.13780,13.06322,0.32996,True,447.12021
100.82070,-0.24447,-105.61729,-1.20869,200.79223,-90.80699,Polkagris,-0.65259,-0.47158,12.68927,2.97930,True,451.29488
100.15885,-0.58286,-100.11081,-1.20102,200.13286,-93.66936,Polkagris,0.34894,0.00759,10.30049,3.37286,True,450.73886
99.60358,0.23902,-96.39985,-1.21049,199.57512,-91.30186,Slängpolskorgris,1.13429,-0.33179,11.28126,0.40462,True,449.81795
100.06648,0.02349,-96.33228,-1.22430,200.03653,-90.47981,Polkagris,-1.90857,2.67375,13.31710,-2.19485,True,452.16625
100.76698,0.29773,-100.39034,-1.23810,200.73574,-91.11173,Polkagris,0.72082,-1.94267,12.46991,-0.81706,True,453.63973
100.76571,0.58110,-100.61870,-1.22641,200.73657,-91.33954,Polkagris,-0.93787,2.60321,10.14603,-2.50815,True,453.51922
100.01560,0.85510,-97.37145,-1.23632,199.98492,-90.81004,Polkagris,1.52129,-0.50587,11.01741,-1.49631,True,451.39226
101.45629,1.60778,-101.85781,-1.19282,201.42960,-93.38763,Schottisgris,0.18424,-0.08965,8.35825,1.61274,True,456.35254
100.10531,-0.02171,-100.18438,-1.23371,200.07442,-90.32159,Polkagris,-1.81724,-1.37432,10.97414,-3.72459,True,450.43434
100.49511,0.76895,-99.07808,-1.23631,200.46509,-92.57788,Polkagris,0.12221,2.04135,9.81617,-3.64724,True,452.93651
99.43076,1.57208,-102.95169,-1.23205,199.40065,-89.76776,Slängpolskorgris,-0.43779,-1.31450,11.01728,-2.80861,True,445.67796
98.08966,-0.81648,-94.03270,-1.22888,198.06068,-89.10728,Hambogris,0.33993,0.01108,12.01138,-0.21150,True,443.43194
99.91581,-0.54586,-102.05546,-1.21941,199.88739,-91.41807,Slängpolskorgris,0.11532,-0.19575,10.54418,1.79955,True,448.55133
99.65365,0.26170,-98.68279,-1.22352,199.62463,-91.07764,Slängpolskorgris,0.00804,1.24706,11.04894,-3.01350,True,448.92688
99.49138,-0.98804,-98.26864,-1.22797,199.46213,-91.12569,Slängpolskorgris,-0.24272,-1.01200,10.99409,-2.36293,True,448.32258
100.06999,0.00570,-99.88915,-1.21789,200.04076,-93.34890,Polkagris,0.90723,-0.88358,10.58073,-1.69316,True,450.40537
100.51376,-0.06139,-100.93070,-1.23769,200.48295,-90.96169,Polkagris,0.45658,-0.64676,12.95452,-0.78169,True,452.10344
99.92689,0.89734,-100.63666,-1.18712,199.90090,-93.03832,Slängpolskorgris,1.48165,0.45561,10.92286,2.36284,True,449.31612
99.29271,0.14018,-99.51095,-1.22697,199.26289,-89.77905,Slängpolskorgris,3.51046,-0.14532,10.80513,0.53041,True,446.70806
100.57571,1.10899,-101.32238,-1.22571,200.54606,-92.66051,Polkagris,1.94073,-0.89616,12.23841,-0.96569,True,452.21738
100.23689,0.29605,-102.96258,-1.24366,200.20493,-92.63063,Polkagris,-0.31575,-1.68292,10.24614,-2.71091,True,449.70313
100.05033,-1.08793,-95.70449,-1.21182,200.02251,-92.18782,Polkagris,-0.08467,-0.25560,10.18831,-0.01747,True,452.39943
101.36027,-0.04928,-101.05167,-1.22975,201.33070,-92.07840,Schottisgris,2.49961,1.66708,9.23190,-0.84560,True,456.27553
101.61209,-0.04064,-101.18707,-1.20440,201.58397,-92.19871,Schottisgris,-0.25446,-0.13528,11.26802,3.36524,True,457.46692
98.76238,-1.44441,-98.20363,-1.20827,198.73395,-85.83406,Hambogris,-0.65721,-1.17762,11.05267,-0.02389,True,444.71007
99.20144,-0.76191,-96.99465,-1.19454,199.17614,-89.43798,Slängpolskorgris,-0.17769,-0.67526,11.22571,1.60149,True,447.50987
99.05140,-0.01624,-97.63925,-1.19494,199.02428,-90.90663,Slängpolskorgris,-0.32075,-0.18336,10.38761,4.52719,True,446.43737
98.74960,-0.66103,-98.76260,-1.19217,198.72362,-90.30532,Hambogris,0.12749,-0.18500,10.39044,2.74780,True,444.36669
100.52348,0.70023,-98.11602,-1.19253,200.49696,-92.76425,Polkagris,2.87923,-1.17820,7.25102,1.22436,True,453.55940
99.16430,-0.81410,-96.23273,-1.19990,199.13717,-89.38312,Slängpolskorgris,0.41485,-0.54189,9.91407,1.78984,True,447.70513
101.35757,-0.69737,-97.86272,-1.23301,201.32668,-93.32492,Schottisgris,2.38112,-3.09802,12.28488,-1.38423,True,457.85647
100.86746,-0.11104,-102.95132,-1.23566,200.83662,-92.22355,Polkagris,1.26452,0.55903,10.53158,-2.22300,True,452.86165
99.33487,0.09723,-94.99870,-1.21315,199.30622,-93.40840,Slängpolskorgris,0.62101,-0.14825,9.38592,2.86714,True,449.17500
101.57539,0.76061,-99.57311,-1.24089,201.54383,-92.86990,Schottisgris,-0.32065,1.56355,11.94571,-1.59020,True,458.09041
99.46112,1.01232,-103.13621,-1.24249,199.42963,-90.95416,Slängpolskorgris,-3.13847,-3.06424,13.38477,0.86296,True,445.73751
100.71440,0.51977,-99.10982,-1.24547,200.68238,-90.93089,Polkagris,0.54737,1.23707,9.61065,-2.39257,True,454.01709
100.74242,0.00790,-103.17598,-1.20735,200.71533,-91.99771,Polkagris,-0.76358,-0.11677,9.74418,1.02717,True,452.12410
99.82915,-0.87637,-100.24606,-1.21961,199.80007,-91.05078,Slängpolskorgris,0.11939,2.68121,10.97242,-1.39057,True,449.02271
100.19345,-0.31908,-98.22332,-1.23091,200.16386,-92.71766,Polkagris,1.90388,1.09104,10.05125,-0.50455,True,451.85558
99.58161,-0.70081,-92.33656,-1.23194,199.55212,-93.47882,Slängpolskorgris,-0.52114,2.69011,11.46032,-1.76413,True,451.73977
99.33241,-0.71432,-99.79723,-1.23685,199.30162,-91.22004,Slängpolskorgris,3.15092,1.41393,9.46828,2.52362,True,446.76345
98.91014,-0.51479,-103.94493,-1.23983,198.87913,-88.94297,Hambogris,1.18403,0.31061,9.92365,-2.18637,True,442.57824
100.91449,-1.13549,-102.00095,-1.22900,200.88543,-91.20228,Polkagris,-1.26074,1.56506,10.05058,-1.14986,True,453.57195
101.04582,0.05277,-104.46023,-1.17727,201.02236,-93.60713,Schottisgris,0.60366,0.18853,10.72723,3.03424,True,452.99898
101.02289,-0.16846,-102.26682,-1.23366,200.99274,-91.65749,Schottisgris,-0.27287,-1.76853,12.40819,-1.97884,True,453.98102
99.27432,-0.02218,-100.32220,-1.23278,199.24415,-89.83290,Slängpolskorgris,2.02337,-1.69795,11.22912,-1.19951,True,446.21049
99.05158,-0.37353,-94.30768,-1.23421,199.02133,-91.65281,Slängpolskorgris,2.15218,0.01109,11.02898,-1.75454,True,448.10406
100.36616,1.13317,-104.36233,-1.22793,200.33613,-92.30054,Polkagris,-1.11202,-2.27615,11.98104,-1.28272,True,449.64963
99.78172,0.41503,-94.49224,-1.20060,199.75485,-90.35265,Slängpolskorgris,1.11964,0.68129,11.08609,2.06378,True,451.66249
100.51082,0.16618,-100.36973,-1.23460,200.47994,-90.35824,Polkagris,-0.14484,-2.98121,11.98618,-3.54418,True,452.36923
100.58328,0.25039,-104.29362,-1.23426,200.55302,-90.96513,Polkagris,1.11078,2.08948,11.04055,-3.10196,True,450.76960
99.16963,-0.90537,-95.94852,-1.22768,199.13961,-86.76038,Slängpolskorgris,0.30818,0.31890,12.28545,-5.10021,True,447.87386
99.43890,0.60286,-99.10269,-1.20456,199.41065,-93.78334,Slängpolskorgris,1.02150,-0.33139,12.04914,0.71637,True,447.64316
100.83879,1.06269,-98.64705,-1.22156,200.80889,-91.05283,Polkagris,0.94865,0.11035,12.34864,0.53570,True,454.87044
98.63550,0.02217,-100.32860,-1.23120,198.60562,-90.69048,Hambogris,-0.80001,-0.10004,9.34905,-2.32676,True,443.01320
100.63131,-0.67377,-105.52874,-1.23809,200.60016,-91.60497,Polkagris,-1.41673,-0.71344,10.63196,-1.41328,True,450.39218
99.91325,-0.73107,-99.08756,-1.23800,199.88217,-92.02777,Slängpolskorgris,3.05038,1.05467,11.27283,-1.63068,True,450.02249
100.06850,0.22974,-106.54540,-1.20997,200.04077,-93.27383,Polkagris,0.22312,-0.09643,13.88162,0.52357,True,447.06980
99.66697,0.73629,-104.34534,-1.21021,199.63857,-90.83589,Slängpolskorgris,0.36708,0.95253,10.43208,2.58852,True,446.16216
99.77133,-0.20941,-100.32285,-1.22645,199.74169,-93.06964,Slängpolskorgris,0.18206,0.55158,11.18394,-1.27795,True,448.69525
99.23788,-0.29638,-94.54386,-1.20550,199.21064,-90.32906,Slängpolskorgris,0.76620,0.11727,14.04286,-0.78029,True,448.91747
100.98995,0.18209,-104.44947,-1.22194,200.96038,-91.80297,Polkagris,-1.20049,-0.40316,10.65989,-1.86475,True,452.72504
101.06871,-0.52857,-101.66277,-1.23613,201.03750,-92.04567,Schottisgris,0.43164,-1.72816,9.90914,-3.28730,True,454.51219
100.29022,-0.87761,-99.55414,-1.19057,200.26346,-91.36771,Polkagris,-0.95156,0.21752,12.91620,3.00185,True,451.67405
101.09596,0.57849,-101.86215,-1.23609,201.06551,-94.69678,Schottisgris,0.81130,1.29107,10.40222,-3.13172,True,454.54875
101.73811,0.19758,-103.72504,-1.25221,201.70516,-92.16085,Schottisgris,0.06590,1.02396,15.64749,0.22984,True,456.82804
99.32346,-0.85879,-100.06352,-1.23250,199.29323,-91.90459,Slängpolskorgris,-1.23977,0.94138,10.80558,-0.27728,True,446.58553
99.14649,-0.95471,-102.26436,-1.20381,199.11906,-91.32979,Slängpolskorgris,1.70447,0.60246,11.40766,-1.41249,True,444.60025
99.42524,0.58894,-105.11354,-1.19745,199.39851,-89.14683,Slängpolskorgris,0.91349,1.81238,12.95094,-1.88638,True,444.56941
98.15051,-0.97400,-95.32744,-1.18628,198.12585,-89.50763,Hambogris,0.92217,0.61984,12.61731,3.67318,True,443.08881
99.31770,-0.04745,-102.15355,-1.25004,199.28512,-90.34546,Slängpolskorgris,0.26692,-0.07926,11.78981,-1.52040,True,445.51171
99.90751,-0.54445,-99.64145,-1.23608,199.87749,-89.98174,Slängpolskorgris,0.90133,-1.14768,13.24264,-1.58933,True,449.71685
100.70896,-0.41397,-97.98904,-1.21885,200.68055,-91.67347,Polkagris,0.35279,-0.69511,10.20844,1.73834,True,454.55029
100.17337,1.12094,-103.17643,-1.23107,200.14310,-91.73970,Polkagris,-0.28908,-0.41701,9.19724,-0.23280,True,449.27865
99.49956,-0.89225,-100.89726,-1.18929,199.47342,-92.78668,Slängpolskorgris,-0.40372,-0.41671,12.19369,1.36249,True,447.04919
99.13462,-0.36520,-95.08979,-1.23933,199.10345,-88.49824,Slängpolskorgris,0.41730,1.54283,11.81866,-1.28472,True,448.12822
101.65116,1.19759,-95.85493,-1.23380,201.62041,-92.79553,Schottisgris,0.34057,-1.20102,10.16756,-2.14124,True,460.32836
97.82136,-1.98979,-93.81494,-1.22435,197.79196,-87.33426,Hambogris,-0.76984,-0.40279,10.49996,-2.52672,True,442.19932
99.46849,0.73839,-100.53032,-1.24841,199.43614,-92.47097,Slängpolskorgris,-0.38516,-1.48546,7.75255,1.23737,True,447.07729
100.66483,0.23167,-101.45859,-1.23266,200.63398,-87.99528,Polkagris,-2.16493,0.28824,11.91143,-0.13955,True,452.59484
99.95766,0.49046,-93.35791,-1.20790,199.92946,-92.87585,Slängpolskorgris,-0.43295,0.09914,9.90968,1.10719,True,453.10933
100.69483,0.50286,-96.64362,-1.22919,200.66552,-91.06696,Polkagris,1.57047,-1.51912,10.24558,-2.43889,True,455.15232
99.14403,-0.41677,-97.58328,-1.19790,199.11674,-90.89126,Slängpolskorgris,0.74683,0.18962,10.64663,4.17404,True,446.92851
100.12215,0.46183,-104.50383,-1.22212,200.09301,-91.03160,Polkagris,1.30875,2.35595,14.13932,0.03553,True,448.35881
100.26085,-0.32688,-103.06360,-1.23623,200.23073,-90.29990,Polkagris,2.01851,0.91848,12.16703,-1.62348,True,449.77247
100.17183,-0.29482,-98.36256,-1.17301,200.14874,-91.30698,Polkagris,0.62469,0.80761,10.68188,1.35111,True,451.67785
98.80148,-0.18497,-99.97273,-1.20706,198.77297,-90.05764,Hambogris,-0.14989,-0.86869,7.98102,0.25206,True,444.02106
101.67191,1.05221,-98.81792,-1.24701,201.63997,-93.39357,Schottisgris,-0.20478,1.52108,10.16191,2.77139,True,458.95059
101.38282,0.30200,-100.44984,-1.22167,201.35355,-95.01137,Schottisgris,1.85398,0.02950,10.16193,3.51845,True,456.68916
98.41843,-0.12869,-96.19624,-1.22584,198.38918,-86.26494,Hambogris,0.86034,-3.04653,9.01518,-0.89490,True,443.99402
99.44508,-1.08362,-98.98173,-1.24353,199.41333,-92.82234,Slängpolskorgris,-1.45423,-0.13545,11.85589,-1.51834,True,447.73452
99.81247,1.00499,-101.16186,-1.19156,199.78617,-92.88097,Slängpolskorgris,2.29919,-0.29758,10.77560,-1.37433,True,448.48140
100.13425,0.36103,-96.71192,-1.20964,200.10596,-87.73609,Polkagris,1.33086,0.78962,10.20964,0.25151,True,452.31529
100.39444,0.14390,-96.92999,-1.25831,200.36145,-93.47708,Polkagris,1.19445,-1.67055,10.84752,1.27682,True,453.50722
98.58283,0.05545,-101.94673,-1.25881,198.54975,-88.62309,Hambogris,-2.94059,-2.75779,11.68341,-2.01071,True,441.94078
99.58074,0.97354,-97.08767,-1.23024,199.55046,-88.87639,Slängpolskorgris,1.34386,-3.50082,11.49913,-2.88310,True,449.35988
99.86483,1.08286,-100.53845,-1.22249,199.83653,-94.21559,Slängpolskorgris,-0.26506,-0.36725,12.46663,-1.14541,True,449.05493
100.12625,0.08092,-102.03973,-1.19455,200.10041,-88.56650,Polkagris,-0.14502,-0.92576,10.10005,3.69103,True,449.61140
102.37361,0.96142,-101.28677,-1.21314,202.34519,-92.59344,Polskorgris,2.69598,0.17674,12.66560,-0.86486,True,461.22464
100.42565,1.00854,-98.89348,-1.23952,200.39444,-90.68209,Polkagris,3.23672,-1.01323,10.10345,-1.31102,True,452.68153
100.60990,0.61555,-100.82465,-1.20650,200.58249,-91.19900,Polkagris,-0.83750,-0.40994,8.94995,3.01872,True,452.63720
99.96987,0.16249,-109.10417,-1.22744,199.94052,-91.77039,Slängpolskorgris,0.02651,-1.46812,10.96681,-1.75721,True,445.29728
100.83930,-0.05657,-98.55586,-1.20732,200.81180,-90.86608,Polkagris,-1.48722,-2.23934,11.20954,-1.11244,True,454.91858
101.08488,-0.02538,-98.51758,-1.23561,201.05417,-94.92560,Schottisgris,-1.26341,1.74499,11.09655,-1.01708,True,456.16563
100.89705,1.14756,-106.41431,-1.23120,200.86734,-91.61566,Polkagris,-0.34429,0.11481,9.98368,-1.52669,True,451.27812
98.74073,-0.62096,-101.72038,-1.23080,198.71017,-91.48347,Hambogris,-0.56290,-1.11210,11.80931,-1.26593,True,442.84346
99.74545,-0.71933,-104.75613,-1.25227,199.71316,-90.82108,Slängpolskorgris,3.30030,0.28469,13.22715,-1.69223,True,446.34917
100.16520,1.59700,-99.42688,-1.19064,200.13930,-92.87633,Polkagris,0.12670,2.10529,13.52205,-0.86494,True,451.11256
99.48418,-1.04210,-92.01070,-1.23039,199.45449,-87.32343,Slängpolskorgris,-1.22315,-2.31821,10.02640,-2.31801,True,451.41553
100.63491,-0.60902,-97.82603,-1.22753,200.60495,-92.53379,Polkagris,-0.30454,1.42067,10.68165,-2.08068,True,454.26153
101.61383,0.53512,-111.06468,-1.22366,201.58377,-94.67979,Schottisgris,0.49211,-0.80086,9.97535,0.75734,True,452.53683
99.67128,-0.26669,-101.06134,-1.23625,199.64028,-93.09782,Slängpolskorgris,0.76019,-0.29097,11.77815,-2.36065,True,447.82572
99.88895,-0.18928,-97.50134,-1.19347,199.86345,-91.17571,Slängpolskorgris,-0.29665,-1.08196,10.48110,1.56330,True,450.69409
98.41050,0.99080,-99.15105,-1.22090,198.38225,-88.06146,Hambogris,0.11110,0.57791,9.94467,-1.58867,True,442.47697
99.16913,-0.04808,-99.94327,-1.22636,199.13949,-92.42026,Slängpolskorgris,-0.23250,1.46129,10.80894,-2.23999,True,445.87402
100.37501,-0.07803,-102.74624,-1.23957,200.34413,-92.24159,Polkagris,1.10553,-0.41942,13.07832,-2.38998,True,450.50193
101.55159,0.03581,-98.63803,-1.23513,201.52149,-92.71819,Schottisgris,-0.77459,1.88747,10.88221,-1.18571,True,458.43892
102.12744,0.63116,-100.37718,-1.19708,202.10007,-92.61792,Polskorgris,-0.52096,0.49709,10.42302,1.56259,True,460.44861
99.58700,-1.12537,-100.25612,-1.26073,199.55332,-91.28387,Slängpolskorgris,-0.26589,-1.52214,13.19353,-1.43694,True,447.80694
101.89803,-0.82719,-103.53389,-1.22773,201.86809,-90.11429,Schottisgris,2.05917,-0.59999,11.25301,-2.64054,True,457.72319
